label,index,OBJECTID,YearBuilt1,HEIGHT,UseDescription,orientation,street_width,second_type,idx,building_reference
commercial_0,26347,26347,1900,3,Commercial,345.0,15.01999999999999,Retail commerce,26347,8512008DG1081B
commercial_3,13297,13297,1940,3,Commercial,59.99999999999998,15.739999999999997,Commerce,13297,7134421DG1073D
commercial_2,16960,16960,1919,3,Commercial,210.0,15.83999999999999,Commerce,16960,7519153DG1071B
commercial_3,23473,23473,1980,3,Commercial,45.0,29.60999999999999,Commerce,23473,8132402DG1083D
commercial_3,6485,6485,1948,3,Commercial,99.99999999999999,11.869999999999992,Commerce,6485,6419702DG1061B
commercial_0,26518,26518,1910,3,Commercial,189.99999999999997,9.919999999999991,Financial commerce,26518,8513331DG1081B
commercial_4,36691,36691,1980,3,Commercial,215.0,7.559999999999991,Commerce,36691,9731722DG1093D
commercial_0,27674,27674,1953,3,Commercial,9.999999999999986,9.919999999999991,Commerce,27674,8612608DG1081B
commercial_3,14168,14168,1945,3,Commercial,94.99999999999999,26.269999999999996,Retail commerce,14168,7219415DG1071B
commercial_3,19182,19182,1943,3,Commercial,64.99999999999997,7.039999999999997,Commerce,19182,7714822DG1071B
commercial_3,17301,17301,2008,3,Commercial,255.00000000000003,32.92,Commerce,17301,7528037DG1072D
commercial_2,29515,29515,1986,3,Commercial,174.99999999999997,24.95,Commerce,29515,8735521DG1083D
commercial_1,29684,29684,1997,3,Commercial,90.0,50.89,Commerce,29684,8802011DG1080B
commercial_4,31113,31113,1950,3,Commercial,134.99999999999997,25.62999999999999,Commerce,31113,8933509DG1083D
commercial_4,10592,10592,1920,3,Commercial,0.0,7.889999999999991,Retail commerce,10592,6923605DG1062B
commercial_6,26868,26868,1989,3,Commercial,285.0,10.259999999999993,Commerce,26868,8525730DG1082D
commercial_5,6369,6369,1978,3,Commercial,104.99999999999997,12.339999999999996,Commerce,6369,6417316DG1061B
commercial_5,5100,5100,1999,3,Commercial,195.00000000000003,32.91,Commerce,5100,6118475DG1061B
commercial_0,10652,10652,1960,3,Commercial,90.0,26.349999999999994,Commerce,10652,6924721DG1062B
commercial_4,26839,26839,1977,3,Commercial,275.0,14.079999999999995,Commerce,26839,8524306DG1082B
commercial_3,34864,34864,1970,3,Commercial,255.00000000000003,11.659999999999991,Commerce,34864,9418802DG1091B
commercial_3,31393,31393,1973,3,Commercial,79.99999999999999,11.999999999999993,Commerce,31393,9019513DG1091B
commercial_0,12914,12914,1950,3,Commercial,90.0,9.929999999999994,Commerce,12914,7116610DG1071B
commercial_0,20071,20071,2000,3,Commercial,75.0,29.68,Commerce,20071,7816750DG1071B
commercial_4,19367,19367,1991,3,Commercial,310.0,37.55,Commerce,19367,7720302DG1072B
commercial_3,23358,23358,1936,3,Commercial,79.99999999999999,9.78,Commerce,23358,8129416DG1082D
commercial_2,19227,19227,1957,3,Commercial,349.99999999999994,5.449999999999992,Commerce,19227,7718317DG1071B
commercial_0,31354,31354,1950,3,Commercial,345.0,11.889999999999997,Retail commerce,31354,9019012DG1091B
commercial_0,15321,15321,1976,3,Commercial,84.99999999999997,8.0,Commerce,15321,7324438DG1072B
commercial_1,19276,19276,1991,9,Commercial,230.0,5.93999999999999,Commerce,19276,7718348DG1071B
commercial_2,12790,12790,1961,3,Commercial,0.0,7.779999999999996,Commerce,12790,7114707DG1071B
commercial_0,15261,15261,1962,3,Commercial,0.0,8.309999999999992,Commerce,15261,7320824DG1072B
commercial_3,18278,18278,1900,3,Commercial,340.0,23.159999999999997,Commerce,18278,7625305DG1072D
commercial_2,17397,17397,1963,3,Commercial,219.99999999999997,26.41999999999999,Commerce,17397,7537618DG1073D
commercial_6,19285,19285,1947,3,Commercial,305.0,4.839999999999996,Commerce,19285,7719102DG1071B
commercial_2,19114,19114,1920,3,Commercial,165.0,13.999999999999996,Commerce,19114,7713351DG1071B
commercial_4,17117,17117,1900,3,Commercial,265.0,10.929999999999996,Commerce,17117,7523001DG1072B
commercial_2,20242,20242,1990,3,Commercial,150.0,9.859999999999998,Commerce,20242,7822217DG1072B
commercial_6,36855,36855,1964,3,Commercial,0.0,31.859999999999996,Commerce,36855,9786301DF1998H
commercial_3,29530,29530,2003,3,Commercial,79.99999999999999,16.139999999999993,Commerce,29530,8735534DG1083D
commercial_2,25467,25467,1958,3,Commercial,165.0,12.039999999999992,Commerce,25467,8407215DG1080B
commercial_0,12772,12772,1963,3,Commercial,180.0,7.899999999999993,Commerce,12772,7114321DG1071B
commercial_6,19294,19294,1947,3,Commercial,305.0,5.099999999999985,Commerce,19294,7719108DG1071B
commercial_2,19105,19105,1953,3,Commercial,165.0,13.97,Retail commerce,19105,7713346DG1071B
commercial_4,20213,20213,1929,3,Commercial,324.99999999999994,3.639999999999997,Commerce,20213,7821510DG1072B
commercial_2,22316,22316,1900,3,Commercial,200.0,7.05999999999999,Retail commerce,22316,8017741DG1081B
commercial_6,18329,18329,1999,3,Commercial,255.00000000000003,11.919999999999995,Commerce,18329,7626004DG1072D
commercial_2,24578,24578,1963,3,Commercial,170.0,9.689999999999996,Commerce,24578,8231711DG1083D
commercial_4,15270,15270,1980,3,Commercial,245.0,33.749999999999986,Commerce,15270,7323502DG1072B
commercial_2,20171,20171,1880,3,Commercial,324.99999999999994,9.829999999999988,Commerce,20171,7821004DG1072B
commercial_0,19327,19327,2006,9,Commercial,170.0,10.239999999999984,Commerce,19327,7719131DG1071B
commercial_2,19236,19236,1957,3,Commercial,355.0,10.239999999999984,Commerce,19236,7718324DG1071B
commercial_4,30138,30138,1992,3,Commercial,165.0,16.529999999999998,Commerce,30138,8821617DG1082B
commercial_4,16048,16048,1991,3,Commercial,165.0,22.68999999999999,Commerce,16048,7418130DG1071B
commercial_4,24469,24469,2002,3,Commercial,349.99999999999994,9.869999999999987,Commerce,24469,8229437DG1082D
commercial_2,31314,31314,1969,3,Commercial,345.0,11.999999999999993,Commerce,31314,9018604DG1091B
commercial_5,33116,33116,2005,3,Commercial,210.0,15.829999999999998,Commerce,33116,9231827DG1093D
commercial_4,25890,25890,1993,3,Commercial,29.99999999999999,40.54999999999999,Commerce,25890,8428692DG1082D
commercial_4,12905,12905,2004,3,Commercial,4.999999999999993,9.569999999999999,Commerce,12905,7116603DG1071B
commercial_0,10492,10492,1960,3,Commercial,260.0,13.699999999999992,Commerce,10492,6917416DG1061B
commercial_4,12746,12746,1994,3,Commercial,270.0,9.929999999999994,Commerce,12746,7114301DG1071B
commercial_3,26828,26828,2010,3,Commercial,285.0,16.0,Commerce,26828,8522035DG1082B
commercial_1,15037,15037,1993,3,Commercial,170.0,12.549999999999997,Commerce,15037,7307720DG1070B
commercial_3,12657,12657,1979,3,Commercial,94.99999999999999,8.859999999999996,Commerce,12657,7112307DG1071B
commercial_5,19020,19020,1880,3,Commercial,245.0,10.999999999999991,Commerce,19020,7712631DG1071B
commercial_4,9046,9046,2003,3,Commercial,9.999999999999986,12.319999999999988,Commerce,9046,6808163DG1060B
commercial_2,27787,27787,1996,3,Commercial,160.0,13.989999999999993,Commerce,27787,8614110DG1081B
commercial_4,29695,29695,2002,3,Commercial,345.0,0.0,Commerce,29695,8802018DG1080B
commercial_3,19342,19342,1947,3,Commercial,245.0,3.5799999999999903,Commerce,19342,7719141DG1071B
commercial_4,32149,32149,1983,3,Commercial,75.0,0.0,Commerce,32149,9121120DG1092B
commercial_3,25731,25731,1923,3,Commercial,75.0,95.56,Commerce,25731,8423311DG1082B
commercial_6,34445,34445,1968,3,Commercial,324.99999999999994,8.299999999999988,Commerce,34445,9330821DG1093D
commercial_6,17310,17310,1994,3,Commercial,90.0,9.859999999999998,Commerce,17310,7529009DG1072D
commercial_0,17081,17081,1936,3,Commercial,84.99999999999997,6.55,Commerce,17081,7522013DG1072B
commercial_6,35669,35669,1974,3,Commercial,39.99999999999998,68.12999999999998,Commerce,35669,9598002DF1999H
commercial_4,19202,19202,1925,3,Commercial,330.0,4.8500000000000005,Commerce,19202,7718305DG1071B
commercial_2,34785,34785,1950,3,Commercial,165.0,12.169999999999995,Commerce,34785,9416812DG1091B
commercial_2,7327,7327,2007,3,Commercial,195.00000000000003,20.249999999999996,Commerce,7327,6611717DG1061B
commercial_5,23522,23522,1990,3,Commercial,45.0,57.57,Commerce,23522,8133803DG1083D
commercial_3,7469,7469,1951,3,Commercial,75.0,24.779999999999998,Retail commerce,7469,6615612DG1061B
commercial_4,29179,29179,1998,3,Commercial,79.99999999999999,28.919999999999998,Commerce,29179,8728012DG1082D
commercial_3,32487,32487,1973,3,Commercial,260.0,14.88999999999999,Commerce,32487,9212025DG1091B
commercial_2,15998,15998,1942,3,Commercial,355.0,3.569999999999987,Retail commerce,15998,7418106DG1071B
commercial_3,26216,26216,1967,3,Commercial,75.0,10.03,Commerce,26216,8507416DG1080B
commercial_0,4812,4812,2005,3,Commercial,189.99999999999997,3.73,Commerce,4812,5912424DG1051B
commercial_0,30941,30941,1958,3,Commercial,349.99999999999994,14.029999999999994,Commerce,30941,8931501DG1083D
commercial_4,14637,14637,1988,3,Commercial,349.99999999999994,29.919999999999998,Commerce,14637,7231702DG1073D
commercial_4,12288,12288,1978,6,Commercial,235.0,16.139999999999993,Commerce,12288,7036018DG1073D
commercial_0,28126,28126,1958,3,Commercial,79.99999999999999,10.019999999999998,Commerce,28126,8631713DG1083D
commercial_0,26125,26125,1985,3,Commercial,90.0,12.669999999999995,Commerce,26125,8440801DG1084D
commercial_5,4562,4562,1999,3,Commercial,99.99999999999999,52.26,Commerce,4562,5714806DG1051B
commercial_0,28177,28177,1955,3,Commercial,79.99999999999999,9.889999999999995,Commerce,28177,8632418DG1083D
commercial_4,12008,12008,1975,3,Commercial,349.99999999999994,29.809999999999988,Commerce,12008,7031305DG1073D
commercial_4,16401,16401,1978,3,Commercial,39.99999999999998,45.28999999999999,Financial commerce,16401,7431111DG1073D
commercial_5,33489,33489,1967,3,Commercial,69.99999999999997,8.079999999999998,Commerce,33489,9315706DG1091B
commercial_0,20569,20569,2022,3,Commercial,265.0,15.159999999999995,Commerce,20569,7828859DG1072D
commercial_2,21990,21990,2012,3,Commercial,64.99999999999997,0.0,Commerce,21990,8014143DG1081B
commercial_4,21502,21502,1995,3,Commercial,349.99999999999994,40.06,Commerce,21502,7926301DG1072D
commercial_2,32633,32633,1951,3,Commercial,345.0,12.219999999999999,Commerce,32633,9216005DG1091B
commercial_2,16854,16854,2020,3,Commercial,145.0,4.98999999999999,Commerce,16854,7518019DG1071B
commercial_0,18645,18645,1998,3,Commercial,109.99999999999997,137.95,Commerce,18645,7705203DG1070B
commercial_6,14951,14951,1971,3,Commercial,315.0,7.959999999999985,Retail commerce,14951,7237814DG1073D
commercial_0,13032,13032,1995,3,Commercial,185.0,7.869999999999998,Commerce,13032,7120822DG1072B
commercial_3,32722,32722,1990,3,Commercial,75.0,11.869999999999992,Commerce,32722,9217034DG1091B
commercial_4,6731,6731,1992,3,Commercial,245.0,28.77999999999999,Commerce,6731,6511015DG1061B
commercial_4,14712,14712,2023,3,Commercial,170.0,29.709999999999997,Commerce,14712,7232739DG1073D
commercial_3,22979,22979,2001,3,Commercial,0.0,21.159999999999993,Commerce,22979,8036801DG1083D
commercial_5,21782,21782,1975,3,Commercial,355.0,18.94999999999999,Commerce,21782,7940001DG1074D
commercial_3,23984,23984,1994,3,Commercial,185.0,30.439999999999994,Commerce,23984,8214011DG1081B
commercial_4,18467,18467,1976,3,Commercial,355.0,0.0,Commerce,18467,7632312DG1073D
commercial_1,30794,30794,1972,3,Commercial,260.0,10.099999999999996,Commerce,30794,8919515DG1081B
commercial_6,36109,36109,2003,3,Commercial,349.99999999999994,82.04,Commerce,36109,9683224DF1998H
commercial_2,17708,17708,1923,3,Commercial,174.99999999999997,13.439999999999989,Commerce,17708,7612153DG1071B
commercial_4,36158,36158,1968,3,Commercial,245.0,10.899999999999999,Commerce,36158,9686313DF1998H
commercial_6,8982,8982,1992,3,Commercial,225.00000000000003,19.089999999999993,Commerce,8982,6807144DG1060B
commercial_3,32551,32551,1960,3,Commercial,79.99999999999999,8.069999999999997,Commerce,32551,9215015DG1091B
commercial_4,21730,21730,1989,3,Commercial,39.99999999999998,26.86999999999999,Commerce,21730,7934603DG1073D
commercial_4,28042,28042,1993,3,Commercial,139.99999999999997,102.45,Commerce,28042,8626208DG1082D
commercial_2,32893,32893,1962,3,Commercial,345.0,11.889999999999997,Commerce,32893,9219002DG1091B
commercial_5,8440,8440,1997,3,Commercial,180.0,9.889999999999995,Retail commerce,8440,6721217DG1062B
commercial_4,36119,36119,2006,3,Commercial,69.99999999999997,9.91,Commerce,36119,9683227DF1998H
commercial_0,11245,11245,1968,3,Commercial,104.99999999999997,64.78,Retail commerce,11245,7013008DG1071B
commercial_4,18715,18715,1970,3,Commercial,349.99999999999994,12.079999999999993,Retail commerce,18715,7707002DG1070B
commercial_2,16904,16904,1890,3,Commercial,340.0,8.649999999999995,Retail commerce,16904,7519102DG1071B
commercial_0,24366,24366,1880,3,Commercial,79.99999999999999,9.189999999999996,Commerce,24366,8227809DG1082D
commercial_0,13022,13022,1932,3,Commercial,94.99999999999999,9.859999999999998,Retail commerce,13022,7120812DG1072B
commercial_4,8773,8773,1995,3,Commercial,59.99999999999998,12.459999999999994,Commerce,8773,6727003DG1062D
commercial_3,16844,16844,1900,6,Commercial,64.99999999999997,3.609999999999986,Commerce,16844,7518011DG1071B
commercial_4,4867,4867,1996,3,Commercial,14.999999999999977,15.38,Commerce,4867,6013801DG1061B
commercial_6,16656,16656,1889,3,Commercial,345.0,13.809999999999988,Commerce,16656,7511220DG1071B
commercial_3,21452,21452,1939,3,Commercial,285.0,9.539999999999988,Commerce,21452,7924056DG1072B
commercial_2,26232,26232,1967,3,Commercial,255.00000000000003,11.959999999999994,Commerce,26232,8507428DG1080B
commercial_6,13133,13133,2005,3,Commercial,64.99999999999997,28.27999999999999,Commerce,13133,7125215DG1072D
commercial_2,16955,16955,1998,3,Commercial,345.0,30.689999999999994,Commerce,16955,7519150DG1071B
commercial_3,32860,32860,1964,3,Commercial,75.0,12.029999999999989,Commerce,32860,9218713DG1091B
commercial_4,23481,23481,1989,3,Commercial,310.0,50.61,Commerce,23481,8132601DG1083D
commercial_2,32464,32464,1991,6,Commercial,24.999999999999996,46.14000000000001,Commerce,32464,9212003DG1091B
commercial_1,26075,26075,1991,3,Commercial,305.0,40.50999999999999,Commerce,26075,8433701DG1083D
commercial_0,21916,21916,1950,3,Commercial,170.0,9.91,Commerce,21916,8011337DG1081B
commercial_2,20579,20579,1950,3,Commercial,349.99999999999994,13.76,Commerce,20579,7829305DG1072D
commercial_0,18443,18443,2004,3,Commercial,90.0,32.38999999999999,Commerce,18443,7629241DG1072D
commercial_2,165,165,1960,3,Commercial,154.99999999999997,16.58999999999999,Commerce,165,0018530DG2001A
commercial_3,32524,32524,1978,3,Commercial,189.99999999999997,33.079999999999984,Commerce,32524,9214319DG1091B
commercial_3,21807,21807,1975,3,Commercial,79.99999999999999,128.2,Commerce,21807,8003211DG1080B
commercial_0,18412,18412,1963,3,Commercial,90.0,18.56,Commerce,18412,7629219DG1072D
commercial_0,13047,13047,1994,3,Commercial,185.0,15.75,Supermarket commerce,13047,7122602DG1072B
commercial_4,28254,28254,1985,3,Commercial,305.0,42.75999999999999,Commerce,28254,8633101DG1083D
commercial_2,32914,32914,2010,3,Commercial,345.0,11.939999999999985,Commerce,32914,9219024DG1091B
commercial_5,26206,26206,1960,3,Commercial,79.99999999999999,9.969999999999994,Commerce,26206,8507408DG1080B
commercial_6,37172,37172,1999,3,Commercial,215.0,47.269999999999996,Commerce,37172,9830701DG1093D
commercial_2,30743,30743,1979,3,Commercial,255.00000000000003,12.329999999999993,Commerce,30743,8915729DG1081B
commercial_4,28345,28345,1994,3,Commercial,349.99999999999994,11.909999999999991,Commerce,28345,8634101DG1083D
commercial_3,23532,23532,2012,3,Commercial,219.99999999999997,45.209999999999994,Commerce,23532,8133816DG1083D
commercial_0,15254,15254,1969,3,Commercial,180.0,7.9099999999999975,Commerce,15254,7320817DG1072B
commercial_2,34795,34795,1942,3,Commercial,255.00000000000003,12.079999999999993,Commerce,34795,9417801DG1091B
commercial_5,31361,31361,1976,3,Commercial,29.99999999999999,27.039999999999992,Commerce,31361,9019015DG1091B
commercial_2,27867,27867,2019,3,Commercial,345.0,10.16,Commerce,27867,8615801DG1081B
commercial_0,15194,15194,1911,3,Commercial,94.99999999999999,25.019999999999996,Commerce,15194,7319820DG1071B
commercial_2,19212,19212,1957,3,Commercial,335.0,4.759999999999997,Commerce,19212,7718311DG1071B
commercial_0,10420,10420,1979,3,Commercial,79.99999999999999,11.939999999999985,Commerce,10420,6915609DG1061B
commercial_3,19170,19170,1941,3,Commercial,64.99999999999997,32.64999999999999,Commerce,19170,7714813DG1071B
commercial_0,22223,22223,2009,3,Commercial,265.0,18.929999999999996,Commerce,22223,8016654DG1081B
commercial_0,29454,29454,1960,3,Commercial,349.99999999999994,24.95,Commerce,29454,8734507DG1083D
commercial_4,15136,15136,1997,6,Commercial,345.0,15.55,Commerce,15136,7311003DG1071B
commercial_3,15076,15076,1936,3,Commercial,255.00000000000003,25.04999999999999,Commerce,15076,7310001DG1071B
commercial_2,27686,27686,2016,3,Commercial,9.999999999999986,11.199999999999989,Retail commerce,27686,8612614DG1081B
commercial_4,10713,10713,1994,3,Commercial,340.0,12.409999999999991,Commerce,10713,6927610DG1062D
commercial_3,9240,9240,1918,3,Commercial,75.0,10.289999999999988,Commerce,9240,6813517DG1061B
commercial_0,27750,27750,1920,3,Commercial,189.99999999999997,9.839999999999991,Commerce,27750,8613338DG1081B
commercial_4,25655,25655,1989,3,Commercial,345.0,16.08,Commerce,25655,8417705DG1081B
commercial_2,9091,9091,1920,3,Commercial,255.00000000000003,25.2,Commerce,9091,6811801DG1061B
commercial_2,30039,30039,1969,3,Commercial,345.0,10.179999999999994,Commerce,30039,8818804DG1081B
commercial_3,17225,17225,1900,3,Commercial,75.0,6.5799999999999965,Commerce,17225,7525406DG1072D
commercial_0,11669,11669,1982,3,Commercial,275.0,9.119999999999985,Commerce,11669,7021525DG1072B
commercial_5,33081,33081,1970,3,Commercial,104.99999999999997,37.279999999999994,Commerce,33081,9231008DG1093D
commercial_6,15042,15042,1996,3,Commercial,260.0,58.86999999999998,Commerce,15042,7307732DG1070B
commercial_3,5164,5164,1968,3,Commercial,14.999999999999977,11.94999999999999,Commerce,5164,6215001DG1061B
commercial_1,24909,24909,1999,3,Commercial,170.0,10.279999999999985,Commerce,24909,8318106DG1081B
commercial_3,15102,15102,1940,3,Commercial,75.0,25.019999999999996,Commerce,15102,7310614DG1071B
commercial_4,10964,10964,1997,3,Commercial,315.0,11.719999999999995,Commerce,10964,6935238DG1063D
commercial_2,34800,34800,1985,3,Commercial,345.0,11.839999999999995,Commerce,34800,9417803DG1091B
commercial_3,9122,9122,1958,3,Commercial,69.99999999999997,11.98,Commerce,9122,6811821DG1061B
commercial_3,12733,12733,1960,3,Commercial,275.0,10.039999999999988,Commerce,12733,7113316DG1071B
commercial_2,31126,31126,1972,3,Commercial,349.99999999999994,25.2,Retail commerce,31126,8934303DG1083D
commercial_2,9102,9102,1920,3,Commercial,345.0,9.99999999999999,Retail commerce,9102,6811806DG1061B
commercial_1,10756,10756,1993,3,Commercial,260.0,41.25999999999999,Commerce,10756,6929816DG1062D
commercial_5,36925,36925,2019,6,Commercial,0.0,27.36999999999999,Automobile commerce,36925,9801801DG1090B
commercial_0,12950,12950,1960,3,Commercial,180.0,7.629999999999987,Commerce,12950,7117422DG1071B
commercial_0,27412,27412,1955,3,Commercial,174.99999999999997,10.039999999999988,Commerce,27412,8602112DG1080B
